"data__bikes__type","data__bikes__bike_id","data__bikes__lat","data__bikes__rental_uris__android","data__bikes__rental_uris__ios","data__bikes__is_disabled","data__bikes__is_reserved","data__bikes__lon","data__bikes__name","last_updated","ttl"
"electric_bike","5650683207afb9b63dc161e1358bf35c","38.92562816666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.036364","5650683207afb9b63dc161e1358bf35c","",""
"electric_bike","85cbe563801172b80b6e0e112ef0bb5a","38.8603845","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0560015","85cbe563801172b80b6e0e112ef0bb5a","",""
"electric_bike","af855597a1edc7c05be3d42a70658511","38.904631","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.04338983333334","af855597a1edc7c05be3d42a70658511","",""
"electric_bike","f92ed7f5750cdec746db8af788c3ed68","38.960108","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.08377683333333","f92ed7f5750cdec746db8af788c3ed68","",""
"electric_bike","69caba30d5fb4f7da8cd3ccc2402364e","38.934952833333334","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9914475","69caba30d5fb4f7da8cd3ccc2402364e","",""
"electric_bike","d21cdfe9311ac0b986a27c7dbc33a002","38.984973833333335","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.98181916666667","d21cdfe9311ac0b986a27c7dbc33a002","",""
"electric_bike","6c8a2f893de0ffff410c3241984d6c33","38.880616333333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00547616666667","6c8a2f893de0ffff410c3241984d6c33","",""
"electric_bike","14dac4bb6944100bad2469cae93e6ac3","38.897699","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.89918983333334","14dac4bb6944100bad2469cae93e6ac3","",""
"electric_bike","57442924ce3aa866ad64abefd01451ca","38.92072866666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00276216666667","57442924ce3aa866ad64abefd01451ca","",""
"electric_bike","880b0f73cb9bd421d53b1d69a79efa3c","38.98091633333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.03350283333333","880b0f73cb9bd421d53b1d69a79efa3c","",""
"electric_bike","9f4d516b5ea4afdc1566151857b46264","38.880177833333335","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.11393766666667","9f4d516b5ea4afdc1566151857b46264","",""
"electric_bike","5dc1bf697003941983c9b15ac377ffd1","38.91026733333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.93375666666667","5dc1bf697003941983c9b15ac377ffd1","",""
"electric_bike","865ed836184666da50606e0670427b4e","38.85203716666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9855025","865ed836184666da50606e0670427b4e","",""
"electric_bike","5b82768ab67cc8b306dbd829b52f6237","38.828025333333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00665616666667","5b82768ab67cc8b306dbd829b52f6237","",""
"electric_bike","8a9e6239679ebd4a85c2279b00d2ee77","38.906991","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.04894083333333","8a9e6239679ebd4a85c2279b00d2ee77","",""
"electric_bike","215b5deb34a6d1b08f7deb8df6b893fa","38.90490616666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.06011583333333","215b5deb34a6d1b08f7deb8df6b893fa","",""
"electric_bike","7c8102b61233e7d569cf8dd1bc65f06e","38.843542666666664","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.08814433333333","7c8102b61233e7d569cf8dd1bc65f06e","",""
"electric_bike","6d114b3e8f83e3086159c2410c0d01e4","38.90439383333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9815345","6d114b3e8f83e3086159c2410c0d01e4","",""
"electric_bike","c12fa53d6bf4419d0df497a42fa749b4","38.92510983333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.98368166666667","c12fa53d6bf4419d0df497a42fa749b4","",""
"electric_bike","cc7eef03c86e020323b3e9e750e76314","39.0308165","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.10490133333333","cc7eef03c86e020323b3e9e750e76314","",""
"electric_bike","873a48902ff35aa88268a3e2773c6698","38.897572333333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.89287933333334","873a48902ff35aa88268a3e2773c6698","",""
"electric_bike","d5f5811d02673ebaa8dc7b0b89985f79","38.956541","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.980236","d5f5811d02673ebaa8dc7b0b89985f79","",""
"electric_bike","a5a1b9fd15030da18ca410b01d7e0de8","38.89490466666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.02777983333333","a5a1b9fd15030da18ca410b01d7e0de8","",""
"electric_bike","4d96067f9f549ff543a6166568ac6544","38.8420705","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.07071983333333","4d96067f9f549ff543a6166568ac6544","",""
"electric_bike","d5085822a79aa561aa775c4c4bb4db92","38.89760866666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0708785","d5085822a79aa561aa775c4c4bb4db92","",""
"electric_bike","f1515679df5d49928caab2f6dccfb29e","38.90343416666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.05050233333333","f1515679df5d49928caab2f6dccfb29e","",""
"electric_bike","fb1fee70a1ca84cc7da420df29f8ddfe","38.9308755","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.96201216666667","fb1fee70a1ca84cc7da420df29f8ddfe","",""
"electric_bike","0eb314d9df1adc8c6ed5ebf629d183c0","38.8100745","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.075205","0eb314d9df1adc8c6ed5ebf629d183c0","",""
"electric_bike","52337fa1c3d6c64f820987c9e3058dc5","38.969332333333334","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.02710383333333","52337fa1c3d6c64f820987c9e3058dc5","",""
"electric_bike","d1380f3892884d080133cbb11e3a3614","39.04062966666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0503085","d1380f3892884d080133cbb11e3a3614","",""
"electric_bike","2dab74081825d6140dd898ffcc6e8758","38.92422033333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.02629683333333","2dab74081825d6140dd898ffcc6e8758","",""
"electric_bike","0f04bcee5e836285850a38611fb97a9c","38.853704","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.09634783333334","0f04bcee5e836285850a38611fb97a9c","",""
"electric_bike","2ad4dcf338d8dec53b63648e5c7dfa36","38.92671133333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.10312533333334","2ad4dcf338d8dec53b63648e5c7dfa36","",""
"electric_bike","1602e86e1a18277aff4611a5f11103e1","38.898345666666664","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00071866666667","1602e86e1a18277aff4611a5f11103e1","",""
"electric_bike","a94d739e125c1bd2f21065191ef7e671","38.96782233333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0122975","a94d739e125c1bd2f21065191ef7e671","",""
"electric_bike","60edd3427009fd592809014e52637464","38.956506833333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.013142","60edd3427009fd592809014e52637464","",""
"electric_bike","8b1828f9dc3d7e45c8679906d46aae80","38.9473665","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00811566666667","8b1828f9dc3d7e45c8679906d46aae80","",""
"electric_bike","fee44b2f6259f419dc0dae978af61ab3","38.887462","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.07499183333333","fee44b2f6259f419dc0dae978af61ab3","",""
"electric_bike","f6dd5672a7f5d42cca827c064cdc577f","38.990110666666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9899875","f6dd5672a7f5d42cca827c064cdc577f","",""
"electric_bike","d32d68a928dee38a1782ef860fa3014d","38.94407566666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.95281966666667","d32d68a928dee38a1782ef860fa3014d","",""
"electric_bike","5cc1d47f0c7197790d43fe313c0236d0","38.916315","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.971697","5cc1d47f0c7197790d43fe313c0236d0","",""
"electric_bike","c0d0eab28ba67b4eba287c49c5a28a3a","38.86551883333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.05000666666666","c0d0eab28ba67b4eba287c49c5a28a3a","",""
"electric_bike","734c76dda896b8f12d5b7200b0cb1794","39.103752166666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.15599566666667","734c76dda896b8f12d5b7200b0cb1794","",""
"electric_bike","82ea3c3253925d4100297efb6fe75f83","38.98892016666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9771795","82ea3c3253925d4100297efb6fe75f83","",""
"electric_bike","1c5a1f383048a3357f5db9c98ef624e3","38.887464666666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.106195","1c5a1f383048a3357f5db9c98ef624e3","",""
"electric_bike","9864deb10de7d86e7a940146e5706e80","38.9095915","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.046136","9864deb10de7d86e7a940146e5706e80","",""
"electric_bike","17ba7ea0f562a7c6c00b88590b4ab115","39.037682333333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.05385216666667","17ba7ea0f562a7c6c00b88590b4ab115","",""
"electric_bike","2e3622fd23e9bd33fec3eec5c3cca443","39.04318933333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.1135115","2e3622fd23e9bd33fec3eec5c3cca443","",""
"electric_bike","be5bf088182a93e688526fc4c71995a8","38.89722666666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.88609","be5bf088182a93e688526fc4c71995a8","",""
"electric_bike","497f3680e6230073e411f3d7f13ad393","38.8699555","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.13033883333334","497f3680e6230073e411f3d7f13ad393","",""
"electric_bike","ab3c91b9e4bf60b90d6285e2650107a1","38.97016566666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.03088783333334","ab3c91b9e4bf60b90d6285e2650107a1","",""
"electric_bike","f6467a899e6e47c56f388caebc914a02","38.90926366666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.98555283333333","f6467a899e6e47c56f388caebc914a02","",""
"electric_bike","231b828d1fc36329d9f3f4e819a3aeac","38.962683166666665","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.02818783333333","231b828d1fc36329d9f3f4e819a3aeac","",""
"electric_bike","e71d6e8db9fd0b0e9d238faecce9cc9b","38.91923833333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.06451683333333","e71d6e8db9fd0b0e9d238faecce9cc9b","",""
"electric_bike","a44e2c4b9f870a552398db09b9536141","39.11389333333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.204923","a44e2c4b9f870a552398db09b9536141","",""
"electric_bike","8369e42820c274a25d367e8fa7819134","38.8421455","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.07090033333333","8369e42820c274a25d367e8fa7819134","",""
"electric_bike","a8b92d90b0fe040a3c4a2b374375df32","38.95650216666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0122535","a8b92d90b0fe040a3c4a2b374375df32","",""
"electric_bike","5845a3161e753efbcf27bb7d3903bde6","38.90212483333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.97632183333333","5845a3161e753efbcf27bb7d3903bde6","",""
"electric_bike","009616bd55ffd745cd558683ecd33e42","38.91664333333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.02166333333334","009616bd55ffd745cd558683ecd33e42","",""
"electric_bike","6398252735b834518c3bb20210c3d31d","38.966151333333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.025227","6398252735b834518c3bb20210c3d31d","",""
"electric_bike","24e4ee1610dcbbc42b7cba284a622205","38.91915066666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.97477016666667","24e4ee1610dcbbc42b7cba284a622205","",""
"electric_bike","82d08a3e9b194af4cca2cf7b1470e251","38.982711","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.09724183333333","82d08a3e9b194af4cca2cf7b1470e251","",""
"electric_bike","68c5bf635c7d40a60cafd605823cbf0a","38.87120633333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.97841633333333","68c5bf635c7d40a60cafd605823cbf0a","",""
"electric_bike","91dd8e29ad8fd17c9c01edb8b0e278d3","38.9191765","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.97477233333333","91dd8e29ad8fd17c9c01edb8b0e278d3","",""
"electric_bike","ac0aba12d089dd4c5ea3b8a65d69b770","38.9125175","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9396065","ac0aba12d089dd4c5ea3b8a65d69b770","",""
"electric_bike","22e81243fc176d6667bc77eb321ad1fa","38.886067","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.094322","22e81243fc176d6667bc77eb321ad1fa","",""
"electric_bike","71115ea0f1f262cff177fc4551b95a54","38.92665733333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0534035","71115ea0f1f262cff177fc4551b95a54","",""
"electric_bike","b97f81bc9bac0e1a80bac93614f8467a","38.871552333333334","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00699966666667","b97f81bc9bac0e1a80bac93614f8467a","",""
"electric_bike","4763827ff0a5304726d9155d42f6a9d5","38.93226466666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.999956","4763827ff0a5304726d9155d42f6a9d5","",""
"electric_bike","8f72cabb4d26b7333afd46c8a5bbca2b","38.97553883333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9522535","8f72cabb4d26b7333afd46c8a5bbca2b","",""
"electric_bike","3972cd143a3f0f3f9780eb003a37e16f","39.05720566666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.116683","3972cd143a3f0f3f9780eb003a37e16f","",""
"electric_bike","1b2eb730f94b9b6e3b4a88935129de8e","38.9614675","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.07341833333334","1b2eb730f94b9b6e3b4a88935129de8e","",""
"electric_bike","0eb1f52195cd01674031c912c8811c69","38.860651833333336","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00374983333333","0eb1f52195cd01674031c912c8811c69","",""
"electric_bike","e66da1a4e231037e64f2fcc6e60a159e","38.99495183333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.00133416666667","e66da1a4e231037e64f2fcc6e60a159e","",""
"electric_bike","863b1977b0212ce6ec45c81f8a213f63","38.99255983333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.03475283333333","863b1977b0212ce6ec45c81f8a213f63","",""
"electric_bike","17d2d66d4b3cf07500557c013f9a6d11","38.99714316666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.06017816666666","17d2d66d4b3cf07500557c013f9a6d11","",""
"electric_bike","e9e86aa0732e80e693f4dc12baeaae31","38.876388","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.93075083333333","e9e86aa0732e80e693f4dc12baeaae31","",""
"electric_bike","3d90aebabcbf4444182605615d5c286d","38.914850666666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.84542916666666","3d90aebabcbf4444182605615d5c286d","",""
"electric_bike","5b3c9971b662b121c4d4d3a0348518a5","38.92305666666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.98527066666666","5b3c9971b662b121c4d4d3a0348518a5","",""
"electric_bike","d046ce0478a41613536985f39b1dfb0b","38.90845783333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.99799466666667","d046ce0478a41613536985f39b1dfb0b","",""
"electric_bike","bfb4cfdaa80384b2f1c8a59fe47c0011","38.90785916666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.05708183333333","bfb4cfdaa80384b2f1c8a59fe47c0011","",""
"electric_bike","b77ee70c92843214fd878434e61b37e5","38.86818566666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.13830583333333","b77ee70c92843214fd878434e61b37e5","",""
"electric_bike","90971964871a38948154edf044107442","38.86848883333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.98925216666666","90971964871a38948154edf044107442","",""
"electric_bike","80d60f64c3d3281d6a5d8d3f623cf652","38.96775783333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.01223516666667","80d60f64c3d3281d6a5d8d3f623cf652","",""
"electric_bike","3107e03b75ade11abe6736b4fc8e6c90","38.9084545","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0635475","3107e03b75ade11abe6736b4fc8e6c90","",""
"electric_bike","2fc7be0cf6f4da376fafde5a86c20a72","38.910328","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.139499","2fc7be0cf6f4da376fafde5a86c20a72","",""
"electric_bike","3da8f70e5ecf79bb08905d9099b3c348","38.95481633333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.99019016666666","3da8f70e5ecf79bb08905d9099b3c348","",""
"electric_bike","4b9f27f0f449af9632a8fb404368ca56","38.96576733333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0762615","4b9f27f0f449af9632a8fb404368ca56","",""
"electric_bike","a4e326ecd53538465a8ada261b716a9b","38.97654683333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.96260766666667","a4e326ecd53538465a8ada261b716a9b","",""
"electric_bike","9dd638b8e51d702f4273ee53035fa640","38.860207","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9926475","9dd638b8e51d702f4273ee53035fa640","",""
"electric_bike","663c88635ba2c2a962d95c3c5b78465b","38.94741366666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.06982166666667","663c88635ba2c2a962d95c3c5b78465b","",""
"electric_bike","0b8d2037fd39aed85b18136bdb6c15fa","38.908067833333334","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.98737733333333","0b8d2037fd39aed85b18136bdb6c15fa","",""
"electric_bike","df6f3e6dba5d92685b8341e155a10e9a","38.92022816666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.03176316666666","df6f3e6dba5d92685b8341e155a10e9a","",""
"electric_bike","576f04b72439bb1b5de612ddca309700","38.856845666666665","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.09012983333334","576f04b72439bb1b5de612ddca309700","",""
"electric_bike","2c9a8cb6f24e6bb3453181317bfb2812","38.92963683333333","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.03981716666667","2c9a8cb6f24e6bb3453181317bfb2812","",""
"electric_bike","0fda88d02aa574654f5b049f36c4895e","38.89548666666666","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.0665035","0fda88d02aa574654f5b049f36c4895e","",""
"electric_bike","d7284a257c286bc389456f86756a08a8","38.889382","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.077309","d7284a257c286bc389456f86756a08a8","",""
"electric_bike","3f10e91dc577d4e125ee7aa8ebe5d401","38.98996566666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.09875716666667","3f10e91dc577d4e125ee7aa8ebe5d401","",""
"electric_bike","29d34db89eded51c38e2c581e30bcd41","38.9303705","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.08316416666666","29d34db89eded51c38e2c581e30bcd41","",""
"electric_bike","d8383eebdd7113b5c3bf757c1f040e55","38.939733833333335","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.12161566666667","d8383eebdd7113b5c3bf757c1f040e55","",""
"electric_bike","d8557dbbc94d4aaeb4f19fa5ce81f2e5","38.896495","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.071877","d8557dbbc94d4aaeb4f19fa5ce81f2e5","",""
"electric_bike","3eb98dd8fcbe676561ee6a92c3cceccf","38.8425845","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.05028716666666","3eb98dd8fcbe676561ee6a92c3cceccf","",""
"electric_bike","74ef3dec2a51659dcde6ede099ffac5f","38.918045666666664","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.01225683333334","74ef3dec2a51659dcde6ede099ffac5f","",""
"electric_bike","304f3569969468f064e97870f1496875","38.962031833333334","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.07253116666666","304f3569969468f064e97870f1496875","",""
"electric_bike","81c99aa1483cc82322fcc8dbdabebec1","38.91636116666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.09243033333334","81c99aa1483cc82322fcc8dbdabebec1","",""
"electric_bike","8cca0ec0971e0d502f077fc26a7111d4","38.86531316666667","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-77.12842616666667","8cca0ec0971e0d502f077fc26a7111d4","",""
"electric_bike","4894695f5c1bc192632873ac41887e7f","38.946077","https://dc.lft.to/lastmile_qr_scan","https://dc.lft.to/lastmile_qr_scan","0","0","-76.9464565","4894695f5c1bc192632873ac41887e7f","",""
